
name,date,location,venue,address,prefecture,city,lat,lon,source,url
【愛知県】第37回 わんマル安城 inアンフォーレ,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi_wanmaru_vol37_winter_2023/
【愛知県】わんこマルシェ@すいとぴあ,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi_wanko-tomarche_winter_2023/
【静岡県】FUJIYAMA DAYS LIFE STYLE FESTA（フジヤマデイズライフスタイルフェスタ）,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka_fujiyama-days-lifestylefes_winter_2023/
【静岡県】富士山🐾ワン🐾ダーランド,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka_fujisan-wanderlamd_winter_2023/
【静岡県】Hap!fes.～ハピフェス～Christmas!,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuokaa_hap-fes_winter_2023/
【神奈川県】WITH a ALL DOGS,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa_withaalldogs_winter_2023/
【千葉県】第2回 磯辺にぎわいマルシェ,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba_isobe-marche_winter_2023/
【埼玉県】いぬ cafe ガーデン,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_inucafe-garden_winter_2023/
【東京都】FUGAFUGA CHRISTMAS MARCHE,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo_fugafuga-christmas-marche_winter_2023/
【東京都】あつまれシュナウザーの森2023 クリパ,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo_schnauzer-kingdom_winter_2023/
【埼玉県】BRUTTOMARKET in 吉見運動公園,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_brutto-market_winter_2023/
【埼玉県】第3回 テラスパークドッグフェス -TERRACEPARK DOG FES-,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_terracepark-dogfes_vol3_winter_2023/
【埼玉県】ドッグフレンドリーフェスタ in メッツァビレッジ2023 CHRISTMAS,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_dogfriendly-festa_winter_2023/
【東京都】DoOneGood -人に、犬に、猫に良くする- vol.11,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo_doonegood_vol11_winter_2023/
【東京都】チワワEXPO2023クリパ – Chihuahua EXPO 2023 christnas party –,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo_chihuahuaexpo-xmasparty_winter_2023/
【埼玉県】ワンウェルフェア プチXMASマルシェ＆保護犬猫譲渡会,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_onewelfare-marche_winter_2023/
【北海道】HAPPY BAZAAR ~ハッピーバザール- in アモール,,北海道,,北海道,北海道,,43.4519831,142.8197834,Happyplace,https://happyplace.pet/event/hokkaido_happybazaar_winter_2023/
【香川県】あつまれ千疋の丘,,香川県,,香川県,香川県,,34.2480104,134.0586579,Happyplace,https://happyplace.pet/event/kagawa_senbiki-no-oka_christmas_2023/
【岡山県】となりのマルシェ その5,,岡山県,,岡山県,岡山県,,34.8581334,133.7759256,Happyplace,https://happyplace.pet/event/okayama_tonarinomarche_christmas_2023/
【愛媛県】チワワ クリスマスパーティー,,愛媛県,,愛媛県,愛媛県,,33.6013646,132.8185275,Happyplace,https://happyplace.pet/event/ehime_fortuna-chihuahua_christmas_2023-2/
【山口県】第10回 マルシェデワンコ,,山口県,,山口県,山口県,,34.2379614,131.5873845,Happyplace,https://happyplace.pet/event/yamaguchi_marche-de-wanko-christmas_2023/
【兵庫県】ピースワンドッグフェスタ,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_peaceone-dogfes_christmas_2023/
【京都府】クリスマスパーティーマルシェ,,京都府,,京都府,京都,府,34.9861908,135.7601217,Happyplace,https://happyplace.pet/event/kyoto_chrisymas-marche_2023/
【兵庫県】こんにちは いわまるシェ,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_konnichiwa-marche-winter_2023/
【京都府】WAN WAN COLLECTION 2023 WINTER,,京都府,,京都府,京都,府,34.9861908,135.7601217,Happyplace,https://happyplace.pet/event/kyoto_wanwancollection-winter_2023/
【大阪府】MANAあにまるフェス in 大枝公園,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka_manaanimalfes-christmas_2023/
【岐阜県】犬祭りテラス,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gifu_inumatsuri-cristmas_2023/
【愛知県】wish Dog happiness 犬ハピ Vol.3,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi_wishdoghappiness-vol3-cristmas_2023/
【愛知県】wandarake 30 Xmas Special,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi_wandarake30-cristmas_2023/
【東京都】キラナわんわんデー,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo_kiranah-wanwanday-cristmas_2023/
【埼玉県】Le Sourire Marche Vo.17,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_lesourire-marche-cristmas_2023/
【神奈川県】第3回保木公園フェス,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa_hogiparkfes-cristmas_2023/
【千葉県】Samukawa Dog Garden’s プチイベント,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba_samukawadog-garden-cristmas_2023/
【神奈川県】優マーケット＊青空マルシェ in 平塚,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa_youmarket-cristmas_2023/
【栃木県】第41回58ロハスマルシェ-CHRISTMAS&NEW YEAR-,,栃木県,,栃木県,栃木県,,36.6782167,139.8096549,Happyplace,https://happyplace.pet/event/tochigi_58lohasmarche-christmas_2023/
【神奈川県】油壺＋wan MARKET,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa_aburatsubo-cristmas_2023/
【茨城県】鼻短犬祭2023クリパ,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_hanatanken-cristmas_2023/
【埼玉県】牧場市場 2023,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_bokujoichiba-cristmas_2023/
【茨城県】ダックスフントフェスティバル2023 クリパ – Dachshund Festival 2023 Cristmas party–,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_dachshundfes-cristmas_2023/
【千葉県】THE DOG FES vol.6 -犬とクリスマス-,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba_thedogfes_vol6_2023/
【栃木県】Have Fun Base vol.2 愛犬と登山と撮影会 黒戸山・高館山,,栃木県,,栃木県,栃木県,,36.6782167,139.8096549,Happyplace,https://happyplace.pet/event/tochigi_havefunbase_vol2_2023/
【神奈川県】BAY WALK MARKET 2023,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa_baywalk-market_2023/
【北海道】わんわん冬祭り,,北海道,,北海道,北海道,,43.4519831,142.8197834,Happyplace,https://happyplace.pet/event/hokkaido_wanwan-winterfes_2023/
【北海道】あわてんぼうのサンタクロースがやってきた！in さっぽろドッグランど,,北海道,,北海道,北海道,,43.4519831,142.8197834,Happyplace,https://happyplace.pet/event/hokkaido_awatenbo-santa-dogfes_2023/
【宮城県】MERRY Christmas in ガモウパーク,,宮城県,,宮城県,宮城県,,38.3880155,140.9761025,Happyplace,https://happyplace.pet/event/miyagi_merry-christmas-gamou_2023/
【埼玉県】10th ~ONE’s Market~,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_ones-market10th_2023/
【千葉県】ドギーズクリスマスマーケット,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba_doggys-xmasmarket_2023/
【茨城県】ドッグフレンドリーフェスタ in つくば2023,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_dog-friendly-festa_2023/
【茨城県】パピパピキャラバン,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_pappapkyaraban_2023/
【埼玉県】PINPIN Marche ～聖なるWan Night🔔,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_pinpin-marche1202_2023/
【宮城県】Xmas DOG marché,,宮城県,,宮城県,宮城県,,38.3880155,140.9761025,Happyplace,https://happyplace.pet/event/miyagi_xmas-dog-marche_2023/
【茨城県】OHANAわんにゃんフェス,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_ohanawannyanfes_2023/
【栃木県】大好き❤️わんにゃんマルシェ,,栃木県,,栃木県,栃木県,,36.6782167,139.8096549,Happyplace,https://happyplace.pet/event/tochigi_lovewannyanmarche_2023/
【福岡県】みなとドッグフェスタ2023,,福岡県,,福岡県,福岡県,,33.6251241,130.6180016,Happyplace,https://happyplace.pet/event/fukuoka_minatodogfesta_winter_2023/
【佐賀県】ふれあいワンDAY,,佐賀県,,佐賀県,佐賀県,,33.2185408,130.1296585,Happyplace,https://happyplace.pet/event/saga_fureaiwanday_winter_2023/
【広島県】第3回 わんこのお祭り,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/hiroshima_wankomatsuri_vol3_winter_2023/
【高知県】friendship fes,,高知県,,高知県,高知県,,33.6569018,133.5606241,Happyplace,https://happyplace.pet/event/kochi_friendship_fes_winter_2023/
【広島県】広島Buhi友の会15th in 恋文字公園,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/hiroshima_hiroshima_buhitomonokai_winter_2023/
【滋賀県】GyuU GyuU&ポケットマルシェ,,滋賀県,,滋賀県,滋賀県,,35.2471540,136.1093850,Happyplace,https://happyplace.pet/event/shiga_gyuugyuu_pocketmarshe_winter_2023/
【大阪府】おいでやDOG祭2023冬 in Minaさかい,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka_oideyadogfes_inminasakai_winter_2023/
【大阪府】ドギーズマート-doggies mart.-,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka_doggiesmart_winter_2023/
【滋賀県】第2回 BIWAKO BULL MEETING,,滋賀県,,滋賀県,滋賀県,,35.2471540,136.1093850,Happyplace,https://happyplace.pet/event/shiga_biwakobullmeeting_vol2_2023/
【兵庫県】わんわんマルシェvol.41,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_wanwanmarshe_vol41_2023/
【大阪府】大阪ドッグフェスティバル2023,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka_osakadogfestival_winter_2023/
【奈良県】るらるわんわんフェスin奈良健康ランド,,奈良県,,奈良県,奈良県,,34.2963089,135.8816819,Happyplace,https://happyplace.pet/event/nara_ruraruwanwanfes_winter_2023/
【大阪府】わんことマルシェvol.11,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka_wankotomarshe_vol11_2023/
【愛知県】REACH&TIE マルシェ,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi_reach-tiemarche_winter_2023/
【愛知県】春日井わんわんマルシェ,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi_kasugaiwanwanmarche_winter_2023/
【千葉県】第10回 WAN LOVE MARKET,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba_wanlovemarket_vol10_2023/
【静岡県】Vol.2 アヴスウェデカケルわんこびより,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka_avosdekakeruwanko_winter_2023/
【千葉県】クリスマスマーケット,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba_christmasmarket_winter_2023/
【神奈川県】第40回 ワンOne day!,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa_wanoneday_vol40_winter_2023/
【埼玉県】ぽけっとマルシェby LOOP,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_pocketmarche_byloop_2023/
【神奈川県】French Bulldog Jamboree 冬のフレブルシャンボリー2023冬,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa_frenchbulldog_jamboree_winter_2023/
【岐阜県】第３回 大人のスーク市with DOG,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gifu_otonanosu-kuichi_withdog_2023/
【東京都】ビションフリーゼフェスティバル2023クリパ-Bichon Frise Festival2023CHRISTMAS PARTY-,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo_bichonfrise_festival_christmas_2023/
【愛知県】わんワンダーフェス＠大高緑地公園,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi_wanwonder-fes_autumn_2023/
【滋賀県】シュナウザーキングダム2023 meets 滋賀農業公園ブルーメの丘,,滋賀県,,滋賀県,滋賀県,,35.2471540,136.1093850,Happyplace,https://happyplace.pet/event/shiga_schnauzer_kingdom_2023/
【和歌山県】BIG”ワン”day2,,和歌山県,,和歌山県,和歌山県,,33.8070292,135.5930743,Happyplace,https://happyplace.pet/event/wakayama_bigwanday2_autumn_2023/
【兵庫県】第5回 アシヤドッグスポーツフェスタ,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/osaka_ashiya-dog-sports-fes-_2023/
【愛知県】第5回 mikidogfes 犬の運動会&マルシェ,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi_mikidogfes_marshe_autumn_2023/
【大阪府】わんニャスフェスティバル in 豊中,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka_wannyasfes-1126_2023/
【岐阜県】あいかワンまつり,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gifu_aikawanmatsuri_autumn_2023/
【大阪府】K・DOG SPA 1周年記念イベント,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka_k-dogspa1anniversary_2023/
【兵庫県】第4回 SKYわんにゃんマーケット,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_skywannyanmarket4_2023/
【滋賀県】わんわんマルシェin三井アウトレットパーク滋賀竜王Vol.8,,滋賀県,,滋賀県,滋賀県,,35.2471540,136.1093850,Happyplace,https://happyplace.pet/event/oita_wanwanmarsye1123_2023-2/
【兵庫県】第10回 愛犬マルシェin オータムフードパラダイス,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_dogmarsye-10-autumnfood_2023/
【岐阜県】犬祭りテラス,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gifu_inumatsuri_autumn_2023/
【愛知県】犬労感謝祭,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi_kenroukansyasai_2023/
【岐阜県】第36回 わんマル各務原 in OASIS PARK,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gifu_wanmaru-kagamihara_2023/
【東京都】ワンダフル市場,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo_wanderful-ichiba_autumn_2023/
【埼玉県】わんにゃんフレンドリーフェア,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_wannyanfriendly_autumn_2023/
【千葉県】DoggieなHarbor vol.7 （ドギーなハーバー）,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba_doggie-harbor_vol7_2023/
【東京都】Sippo Festa 2023 秋,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo_sippofesta_autumn_2023/
【神奈川県】DOG FRIENDLY MARKET vol.05,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa_dogfriendlymarket_vol5_2023/
【神奈川県】大さん橋マルシェ 2023,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa_osanbashimarche_2023/
【栃木県】第40回58ロハスマルシェ-COFFEE&SWEETS-,,栃木県,,栃木県,栃木県,,36.6782167,139.8096549,Happyplace,https://happyplace.pet/event/tochigi_58rohasumarche_vol40_2023/
【東京都】ポメラニアンフェス2023 – Pomeranian Festival 2023-,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo_pomeranianfes_autumn_2023/
【茨城県】Market Smile,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_marketsmile_autumn_2023/
【茨城県】わんてらす dog & outdoor マルシェ in 利根町,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_wanterrace_dogoutdoor_marche_2023/
【宮城県】Marche de Dog マルシェ デ ドッグ 2023,,宮城県,,宮城県,宮城県,,38.3880155,140.9761025,Happyplace,https://happyplace.pet/event/miyagi_marchededog_autumn_2023/
【大分県】わんにゃんフェスタ,,大分県,,大分県,大分県,,33.1819875,131.4270217,Happyplace,https://happyplace.pet/event/oita_wannyanfesta1125_2023/
【大分県】Oita Buhi land 3rd,,大分県,,大分県,大分県,,33.1819875,131.4270217,Happyplace,https://happyplace.pet/event/oita_oita-buhi-land-3rd_2023/
【熊本県】Shippom Marche（しっぽまるしぇ）,,熊本県,,熊本県,熊本県,,32.6450475,130.6341345,Happyplace,https://happyplace.pet/event/kumamoto_shippom-marche_2023/
【福岡県】BULU BULU Autumn,,福岡県,,福岡県,福岡県,,33.6251241,130.6180016,Happyplace,https://happyplace.pet/event/fukuoka_bulubulu-autumn_2023/
【長崎県】DOGウォークラリー,,長崎県,,長崎県,長崎県,,33.1154683,129.7874339,Happyplace,https://happyplace.pet/event/nagasaki_dogworklary_2023/
【福岡県】ひびきDOGフェス 2023,,福岡県,,福岡県,福岡県,,33.6251241,130.6180016,Happyplace,https://happyplace.pet/event/fukuoka_hibikidogfes_autumn_2023/
【福岡県】豊前エール秋花火 2023,,福岡県,,福岡県,福岡県,,33.6251241,130.6180016,Happyplace,https://happyplace.pet/event/fukuoka_buzenyell_autumn_2023/
【広島県】欅BASEアソブヒ運動会2023～ワガママボディにムチを打て！～,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/hiroshima_asobuhiundokai_autumn_2023/
【岡山県】第二回 犬吉猫吉 大運動会,,岡山県,,岡山県,岡山県,,34.8581334,133.7759256,Happyplace,https://happyplace.pet/event/okayama_inukichinekokichi_autumn_2023/
【広島県】ひろまちペットinゲートパーク,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/hiroshima_hiromachipet_autumn_2023/
【岡山県】となりのマルシェ その4,,岡山県,,岡山県,岡山県,,34.8581334,133.7759256,Happyplace,https://happyplace.pet/event/okayama_tonarinomarche_vol4_autumn_2023/
【大阪府】わんにゃんマルシェ@住之江公園 vol.4,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka_wannyanmarche_vol4_autumn_2023/
【三重県】菰野わんこマルシェ,,三重県,,三重県,三重県,,34.7339685,136.5154489,Happyplace,https://happyplace.pet/event/mie_kisowankomarche_autumn_2023/
【兵庫県】わんわんマルシェ in KOBEメリケンパーク vol.2,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_wanwanmarche_inkobe_autumn_2023/
【兵庫県】川西ドッグランマルシェ,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_kawanishi_dogrunmarche_marchevol3_autumn_2023/
【滋賀県】びわ湖わんにゃんマルシェ,,滋賀県,,滋賀県,滋賀県,,35.2471540,136.1093850,Happyplace,https://happyplace.pet/event/shiga_biwako_wannyanmarche_autumn_2023/
【静岡県】My family ワンコマルシェin Numazu,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka_myfamily_wankomarche_autumn_2023/
【静岡県】DEKAKERU wankobiyori vol.21,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka_dekakeruwanko_vol21_2023/
【山梨県】秋まつりワンワンフェスタ,,山梨県,,山梨県,山梨県,,35.6399328,138.6380495,Happyplace,https://happyplace.pet/event/yamanashi_akimatsuri_wanwanfes_2023/
【富山県】HACHI MARCHE（ハチマルシェ）,,富山県,,富山県,富山県,,36.6468015,137.2183531,Happyplace,https://happyplace.pet/event/toyama_hachimarche_autumn_2023/
【静岡県】第３回 いぬのピクニックマルシェ,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka_inunopicnic_marchevol3_autumn_2023/
【茨城県】ピンフェス2023– Miniature Pinscher Festival 2023-,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_minipinfes_autumn_2023/
【神奈川県】WITH A BULL MARKET BULLSAI うぃずぶる×ぶる祭2023,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa_withabullmarket_bullsai_autumn_2023/
【茨城県】第4回 SMILEマルシェ,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_smilemarche_vol4_autumn_2023/
【千葉県】THE DOG FES vol.5-犬とチャリティ-,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba_thedogfes_vol5_autumn_2023/
【千葉県】第1回 八千代台わんわん祭り,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba_yachiyo_wanwanfes_autumn_2023/
【茨城県】テリアフェスティバル 2023,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_terrierfestival_autumn_2023/
【大阪府】DOGGYM Shake! DOGDANCE Competition,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka_doggymshake_competition_autumn_2023/
【愛知県】小牧城見市 わんだふるマルシェ,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi_komakini_wanderfulmarche_autumn_2023/
【大分県】 佐伯犬祭2023-saiki dog festivall-,,大分県,,大分県,大分県,,33.1819875,131.4270217,Happyplace,https://happyplace.pet/event/ooita_saiki-dog-festivall_2023/
【福岡県】いぬここマルシェ in カントリー家具I.D.F,,福岡県,,福岡県,福岡県,,33.6251241,130.6180016,Happyplace,https://happyplace.pet/event/fukuoka_inukokomarche_autumn_2023/
【長崎県】わんこ運動会,,長崎県,,長崎県,長崎県,,33.1154683,129.7874339,Happyplace,https://happyplace.pet/event/nagasaki_wankoundoukai_autumn_2023/
【広島県】WANラブフェスタin東広島2023,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/hiroshima_wanlovefesta_autumn_2023/
【徳島県】わんわんの会 AUTUMN,,徳島県,,徳島県,徳島県,,33.9196418,134.2509634,Happyplace,https://happyplace.pet/event/tokushima_wanwannokai_autumn_2023/
【山口県】やない青空マルシェ vol.2 ~わん・カーニバル！！~,,山口県,,山口県,山口県,,34.2379614,131.5873845,Happyplace,https://happyplace.pet/event/yamaguchi_yanaiaozora_marchevol2_autumn_2023/
【広島県】トモビオわんわんマルシェ,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/hiroshima_tomobio_wanwan_autumn_2023/
【滋賀県】わんちゃんと楽しめるマルシェ,,滋賀県,,滋賀県,滋賀県,,35.2471540,136.1093850,Happyplace,https://happyplace.pet/event/shiga_wanchanto_marche_autumn_2023/
【奈良県】Doggies Mart,,奈良県,,奈良県,奈良県,,34.2963089,135.8816819,Happyplace,https://happyplace.pet/event/nara_doggiesmart_autumn_2023/
【兵庫県】Happy Dogフェス,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_happydogfes_autumn_2023/
【滋賀県】チワワEXPO 2023 meets 滋賀農業公園ブルーメの丘,,滋賀県,,滋賀県,滋賀県,,35.2471540,136.1093850,Happyplace,https://happyplace.pet/event/shiga_chihuahuaexpo_autumn_2023/
【岐阜県】ココテラスわんにゃんPicnic,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gifu_cocoterrace_wannyanpicnic_2023/
【山梨県】FUJI DOG 2023 〜LOVE＆PEACE WITH CAVALIER〜,,山梨県,,山梨県,山梨県,,35.6399328,138.6380495,Happyplace,https://happyplace.pet/event/yamanashi_fujidog_withcavalier_autumn_2023/
【富山県】わんワンダーフェス＠富山,,富山県,,富山県,富山県,,36.6468015,137.2183531,Happyplace,https://happyplace.pet/event/toyama_wanderfes_autumn_2023/
【岐阜県】Happy Choiceチャリティーマルシェ,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gifu_happychoice_charity_autumn_2023/
【石川県】ワンまるプチ vol.5,,石川県,,石川県,石川県,,36.9890574,136.8162839,Happyplace,https://happyplace.pet/event/ishikawa_wanmarupuchi_vol5_autumn_2023/
【新潟県】ちっちゃい しっぽまるしぇ,,新潟県,,新潟県,新潟県,,37.6452283,138.7669125,Happyplace,https://happyplace.pet/event/nigata_minisippomarche_autumn_2023/
【静岡県】第8回 川の駅ドッグフェスだら～,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka_kawanoeki_dogfesdara_autumn_2023/
